timestamp,train_id,train_type,current_station,next_station,speed_kmph,scheduled_arrival,actual_arrival,current_delay_min,weather,signal_status,track_status,platform_available,train_priority,day_of_week,hour_of_day,congestion_level,predicted_delay_min
2024-04-28 14:50,T102,Freight,S2,S3,48,19:06,19:26,20,Fog,Green,Free,Yes,3,Sunday,14,Low,21
2024-08-04 16:00,T103,Express,S1,S2,87,12:38,13:00,22,Sunny,Red,Free,Yes,1,Monday,16,High,26
2024-04-12 00:35,T104,Passenger,S3,S4,76,22:25,22:47,22,Rain,Red,Free,Yes,2,Sunday,0,Low,28
2024-01-30 00:50,T105,Passenger,S1,S2,95,11:55,12:13,18,Sunny,Red,Free,Yes,2,Sunday,0,Medium,23
2024-08-20 18:55,T106,Express,S2,S3,94,16:02,16:18,16,Sunny,Yellow,Free,Yes,1,Sunday,18,Medium,17
2024-05-12 00:10,T107,Express,S1,S2,91,10:57,11:09,12,Sunny,Green,Occupied,Yes,1,Thursday,0,High,19
2024-03-27 22:55,T108,Freight,S1,S2,60,23:46,00:07,21,Sunny,Yellow,Free,No,3,Wednesday,22,High,23
2024-10-17 23:00,T109,Passenger,S2,S3,75,09:03,09:22,19,Rain,Green,Free,Yes,2,Thursday,23,High,25
2024-03-06 09:15,T110,Freight,S3,S4,44,15:43,16:03,20,Sunny,Yellow,Free,Yes,3,Sunday,9,High,25
2024-02-11 04:55,T111,Passenger,S4,S5,58,06:54,07:24,30,Rain,Red,Occupied,Yes,2,Sunday,4,Low,36
2024-04-10 12:05,T112,Passenger,S4,S5,77,16:46,16:56,10,Sunny,Yellow,Free,No,2,Sunday,12,Low,10
2024-08-02 06:55,T113,Passenger,S4,S5,73,06:47,07:16,29,Rain,Green,Occupied,Yes,2,Tuesday,6,High,33
2024-02-16 18:30,T114,Freight,S1,S2,56,04:40,04:59,19,Rain,Green,Free,Yes,3,Saturday,18,Low,23
2024-05-02 03:05,T115,Passenger,S4,S5,78,03:31,03:55,24,Rain,Red,Free,Yes,2,Monday,3,Medium,27
2024-04-27 00:30,T116,Express,S2,S3,110,17:52,18:03,11,Sunny,Red,Free,Yes,1,Sunday,0,Medium,17
2024-05-11 18:15,T117,Passenger,S3,S4,62,20:10,20:21,11,Sunny,Green,Occupied,Yes,1,Monday,18,Low,11
2024-06-04 04:45,T118,Freight,S3,S4,61,15:44,16:08,24,Sunny,Red,Occupied,Yes,3,Friday,4,Medium,31
2024-05-26 19:30,T119,Passenger,S3,S4,72,02:35,02:54,19,Sunny,Green,Occupied,Yes,1,Tuesday,19,Low,18
2024-03-02 06:55,T120,Passenger,S3,S4,95,11:36,12:05,29,Rain,Red,Free,Yes,1,Saturday,6,High,36
2024-03-12 10:20,T121,Passenger,S3,S4,95,04:55,05:13,18,Rain,Green,Free,No,1,Monday,10,High,25
2024-01-19 01:10,T122,Freight,S3,S4,59,10:48,11:16,28,Sunny,Green,Occupied,No,3,Monday,1,Medium,32
2024-02-24 11:55,T123,Passenger,S3,S4,58,07:43,08:04,21,Rain,Yellow,Free,No,2,Saturday,11,Medium,22
2024-10-16 01:05,T124,Express,S2,S3,90,23:18,23:41,23,Rain,Green,Occupied,No,1,Tuesday,1,Medium,25
2024-03-28 05:50,T125,Freight,S1,S2,59,16:57,17:27,30,Sunny,Green,Occupied,Yes,3,Thursday,5,High,36
2024-07-13 09:20,T126,Freight,S1,S2,49,06:00,06:23,23,Rain,Yellow,Free,Yes,3,Wednesday,9,High,30
2024-03-04 00:05,T127,Express,S3,S4,96,13:31,13:51,20,Sunny,Yellow,Occupied,Yes,1,Thursday,0,High,25
2024-03-13 14:10,T128,Freight,S3,S4,43,04:22,04:48,26,Rain,Green,Occupied,No,3,Thursday,14,Low,30
2024-07-19 17:35,T129,Freight,S3,S4,43,21:45,22:05,20,Sunny,Yellow,Occupied,Yes,3,Thursday,17,Medium,21
2024-06-04 00:30,T130,Passenger,S3,S4,82,15:18,15:24,6,Sunny,Green,Free,Yes,2,Friday,0,Low,6
2024-05-19 06:35,T131,Freight,S2,S3,61,22:50,23:17,27,Fog,Yellow,Free,Yes,3,Sunday,6,High,31
2024-04-27 16:20,T132,Passenger,S1,S2,58,22:40,22:54,14,Fog,Green,Free,Yes,2,Thursday,16,Low,16
2024-07-05 01:00,T133,Passenger,S2,S3,75,01:42,01:57,15,Rain,Green,Free,No,1,Monday,1,Low,14
2024-06-08 11:55,T134,Passenger,S2,S3,76,18:33,18:39,6,Rain,Green,Free,Yes,1,Wednesday,11,Low,6
2024-07-04 06:40,T135,Express,S3,S4,104,23:09,23:20,11,Sunny,Green,Free,Yes,1,Saturday,6,High,15
2024-10-07 22:10,T136,Passenger,S1,S2,65,09:02,09:27,25,Fog,Green,Occupied,Yes,2,Friday,22,Medium,30
2024-04-23 00:40,T137,Express,S2,S3,98,14:32,14:41,9,Rain,Yellow,Free,Yes,1,Friday,0,Medium,10
2024-08-03 17:05,T138,Express,S1,S2,100,00:41,00:51,10,Sunny,Yellow,Free,Yes,1,Sunday,17,Medium,9
2024-04-04 00:40,T139,Passenger,S3,S4,66,21:55,22:16,21,Rain,Yellow,Free,No,2,Wednesday,0,Medium,25
2024-01-24 15:05,T140,Passenger,S4,S5,78,15:11,15:24,13,Sunny,Red,Free,Yes,2,Tuesday,15,Low,14
2024-03-14 13:15,T141,Freight,S2,S3,42,14:58,15:28,30,Rain,Green,Occupied,Yes,3,Tuesday,13,High,35
2024-03-02 20:45,T142,Express,S1,S2,102,00:50,01:06,16,Fog,Red,Free,No,1,Tuesday,20,Low,18
2024-01-22 01:05,T143,Express,S3,S4,119,17:18,17:26,8,Sunny,Red,Free,Yes,1,Monday,1,Low,8
2024-08-30 03:35,T144,Freight,S4,S5,61,05:07,05:27,20,Sunny,Red,Free,Yes,3,Saturday,3,Low,23
2024-01-15 21:50,T145,Passenger,S2,S3,82,09:39,09:58,19,Fog,Green,Free,No,2,Tuesday,21,High,25
2024-10-18 13:55,T146,Passenger,S4,S5,59,08:09,08:31,22,Sunny,Red,Free,Yes,2,Monday,13,Medium,27
2024-07-23 17:40,T147,Passenger,S4,S5,89,07:24,07:32,8,Sunny,Yellow,Free,No,2,Friday,17,Low,6
2024-03-02 11:25,T148,Passenger,S4,S5,63,04:18,04:30,12,Sunny,Red,Free,No,2,Monday,11,Low,14
2024-02-25 22:05,T149,Passenger,S1,S2,82,21:37,21:55,18,Sunny,Red,Occupied,Yes,2,Wednesday,22,Low,22
2024-05-19 10:35,T150,Passenger,S3,S4,85,20:44,20:48,4,Sunny,Green,Free,Yes,2,Thursday,10,Low,5
2024-09-06 08:45,T151,Freight,S4,S5,57,16:19,16:43,24,Rain,Green,Free,No,3,Saturday,8,Medium,28
2024-02-25 11:50,T152,Passenger,S4,S5,79,13:12,13:21,9,Sunny,Green,Free,No,2,Tuesday,11,Low,7
2024-09-21 06:50,T153,Express,S1,S2,104,01:15,01:31,16,Sunny,Red,Free,Yes,1,Tuesday,6,High,20
2024-03-05 04:55,T154,Passenger,S3,S4,80,21:06,21:26,20,Sunny,Red,Free,Yes,2,Saturday,4,Low,21
2024-04-05 22:15,T155,Express,S4,S5,90,06:51,07:14,23,Rain,Green,Occupied,No,1,Saturday,22,Medium,26
2024-10-07 20:35,T156,Freight,S1,S2,70,03:51,04:15,24,Sunny,Yellow,Free,No,3,Tuesday,20,High,27
2024-07-02 22:35,T157,Passenger,S3,S4,60,08:30,09:00,30,Fog,Yellow,Free,No,2,Monday,22,High,37
2024-04-08 13:40,T158,Passenger,S3,S4,78,14:16,14:46,30,Fog,Red,Free,No,1,Monday,13,High,37
2024-06-28 20:40,T159,Freight,S1,S2,51,14:06,14:36,30,Sunny,Yellow,Occupied,No,3,Thursday,20,High,35
2024-03-12 15:10,T160,Express,S1,S2,119,20:13,20:26,13,Sunny,Green,Free,Yes,1,Tuesday,15,High,12
2024-02-20 05:05,T101,Freight,S4,S5,48,04:04,04:26,22,Sunny,Green,Occupied,Yes,3,Wednesday,5,Medium,26
2024-07-05 17:55,T102,Express,S3,S4,111,05:44,05:55,11,Sunny,Red,Free,No,1,Thursday,17,Medium,15
2024-04-26 08:40,T103,Freight,S1,S2,65,23:00,23:30,30,Fog,Red,Occupied,Yes,3,Saturday,8,Medium,38
2024-03-13 00:20,T104,Freight,S1,S2,51,09:32,10:02,30,Fog,Green,Free,No,3,Sunday,0,Medium,35
2024-03-31 09:50,T105,Express,S2,S3,119,22:43,22:54,11,Sunny,Green,Free,No,1,Thursday,9,High,15
2024-08-03 18:00,T106,Passenger,S1,S2,95,21:18,21:45,27,Fog,Green,Occupied,Yes,1,Thursday,18,High,34
2024-01-25 13:50,T107,Express,S3,S4,104,07:00,07:17,17,Fog,Green,Free,Yes,1,Sunday,13,Low,21
2024-04-12 01:45,T108,Freight,S2,S3,59,13:08,13:32,24,Fog,Green,Occupied,Yes,3,Saturday,1,Low,30
2024-07-27 02:05,T109,Freight,S2,S3,70,00:27,00:44,17,Sunny,Yellow,Free,Yes,3,Wednesday,2,Medium,19
2024-09-05 07:55,T110,Passenger,S2,S3,74,12:49,12:59,10,Sunny,Green,Free,Yes,1,Tuesday,7,High,10
2024-03-20 15:25,T111,Express,S3,S4,96,06:25,06:37,12,Sunny,Yellow,Free,Yes,1,Monday,15,Medium,10
2024-02-25 15:45,T112,Freight,S1,S2,43,19:34,19:47,13,Sunny,Yellow,Free,Yes,3,Wednesday,15,Medium,14
2024-07-12 06:05,T113,Express,S2,S3,102,11:45,12:03,18,Rain,Green,Occupied,Yes,1,Wednesday,6,Medium,21
2024-05-13 19:55,T114,Freight,S4,S5,53,08:52,09:03,11,Sunny,Green,Free,Yes,3,Thursday,19,Low,13
2024-09-03 20:40,T115,Express,S4,S5,103,11:25,11:27,2,Sunny,Green,Free,No,1,Friday,20,Low,2
2024-02-06 06:35,T116,Express,S3,S4,85,18:50,18:56,6,Sunny,Green,Free,Yes,1,Saturday,6,Low,7
2024-05-11 21:30,T117,Freight,S1,S2,58,10:52,11:17,25,Sunny,Green,Occupied,Yes,3,Saturday,21,High,30
2024-07-21 18:00,T118,Passenger,S3,S4,56,14:18,14:28,10,Sunny,Red,Free,Yes,2,Saturday,18,Low,12
2024-02-24 12:05,T119,Passenger,S3,S4,75,17:49,18:01,12,Sunny,Yellow,Free,Yes,2,Sunday,12,High,12
2024-06-23 02:15,T120,Express,S3,S4,112,23:57,00:14,17,Fog,Red,Free,Yes,1,Tuesday,2,Medium,21
2024-05-02 04:25,T121,Passenger,S2,S3,92,04:48,05:18,30,Rain,Red,Occupied,Yes,2,Thursday,4,Medium,36
2024-09-28 07:50,T122,Express,S3,S4,90,20:47,21:07,20,Fog,Yellow,Free,Yes,1,Wednesday,7,Low,24
2024-05-05 14:50,T123,Freight,S3,S4,64,04:54,05:21,27,Sunny,Red,Free,Yes,3,Wednesday,14,High,35
2024-06-11 03:15,T124,Passenger,S2,S3,84,00:57,01:02,5,Sunny,Green,Free,Yes,2,Monday,3,Low,6
2024-08-08 10:00,T125,Express,S4,S5,117,14:17,14:26,9,Sunny,Green,Free,No,1,Thursday,10,Low,10
2024-02-21 20:15,T126,Passenger,S4,S5,61,03:14,03:33,19,Sunny,Red,Free,Yes,2,Saturday,20,Low,19
2024-06-24 06:25,T127,Passenger,S3,S4,86,20:18,20:36,18,Rain,Green,Free,Yes,2,Tuesday,6,Medium,19
2024-03-23 15:30,T128,Express,S4,S5,94,10:01,10:20,19,Sunny,Green,Free,Yes,1,Monday,15,High,24
2024-08-21 16:40,T129,Express,S1,S2,103,05:48,06:00,12,Sunny,Green,Free,No,1,Sunday,16,Medium,14
2024-03-20 19:35,T130,Express,S3,S4,118,03:17,03:33,16,Rain,Yellow,Free,No,1,Sunday,19,High,21
2024-09-14 14:40,T131,Passenger,S3,S4,95,05:16,05:30,14,Fog,Green,Free,Yes,2,Saturday,14,Low,17
2024-06-14 18:25,T132,Freight,S1,S2,53,09:07,09:34,27,Fog,Green,Occupied,Yes,3,Sunday,18,Low,32
2024-07-19 09:00,T133,Express,S3,S4,92,13:22,13:25,3,Rain,Green,Free,Yes,1,Monday,9,Low,5
2024-07-03 11:15,T134,Freight,S3,S4,47,21:40,22:10,30,Sunny,Green,Occupied,No,3,Monday,11,High,37
2024-10-07 20:35,T135,Express,S3,S4,90,17:11,17:27,16,Sunny,Red,Free,Yes,1,Wednesday,20,Medium,20
2024-06-22 04:45,T136,Passenger,S1,S2,81,09:50,10:03,13,Sunny,Yellow,Free,Yes,2,Monday,4,Low,12
2024-02-26 08:50,T137,Passenger,S4,S5,58,03:21,03:41,20,Rain,Red,Free,Yes,2,Monday,8,Low,25
2024-01-19 23:00,T138,Express,S2,S3,104,15:39,15:42,3,Rain,Green,Free,Yes,1,Saturday,23,Low,7
2024-04-24 15:10,T139,Passenger,S1,S2,62,07:53,08:03,10,Fog,Green,Free,Yes,2,Wednesday,15,Low,11
2024-10-23 09:50,T140,Express,S2,S3,115,03:37,03:45,8,Sunny,Yellow,Free,Yes,1,Thursday,9,Low,6
2024-02-04 20:50,T141,Passenger,S1,S2,92,21:39,21:55,16,Sunny,Red,Free,Yes,2,Wednesday,20,Medium,20
2024-06-27 20:10,T142,Freight,S4,S5,56,11:41,12:10,29,Rain,Green,Occupied,No,3,Monday,20,Low,33
2024-09-06 12:05,T143,Passenger,S3,S4,92,01:01,01:17,16,Fog,Green,Free,Yes,2,Friday,12,Medium,22
2024-04-27 01:55,T144,Freight,S1,S2,59,02:28,02:58,30,Rain,Yellow,Occupied,No,3,Wednesday,1,Low,35
2024-08-29 06:05,T145,Express,S2,S3,112,18:01,18:22,21,Rain,Yellow,Free,No,1,Sunday,6,High,28
2024-05-17 20:30,T146,Passenger,S2,S3,59,02:36,02:47,11,Sunny,Yellow,Free,Yes,1,Thursday,20,Medium,11
2024-03-17 17:45,T147,Freight,S2,S3,70,07:54,08:09,15,Sunny,Yellow,Free,Yes,3,Wednesday,17,Medium,18
2024-09-17 23:25,T148,Express,S1,S2,93,21:58,22:21,23,Fog,Green,Free,No,1,Tuesday,23,High,25
2024-03-06 11:30,T149,Express,S4,S5,117,15:19,15:45,26,Rain,Red,Free,No,1,Tuesday,11,Low,29
2024-05-21 03:35,T150,Passenger,S4,S5,82,03:57,04:13,16,Rain,Red,Free,Yes,2,Friday,3,Low,23
2024-02-28 02:00,T151,Passenger,S1,S2,70,04:28,04:33,5,Sunny,Green,Free,Yes,1,Sunday,2,Low,3
2024-06-01 11:15,T152,Express,S2,S3,116,14:45,14:51,6,Sunny,Green,Free,No,1,Saturday,11,Low,6
2024-07-27 04:40,T153,Passenger,S4,S5,72,07:19,07:49,30,Rain,Green,Free,No,1,Monday,4,High,33
2024-10-12 19:30,T154,Passenger,S3,S4,60,15:01,15:12,11,Fog,Green,Free,Yes,1,Monday,19,Medium,15
2024-02-19 23:45,T155,Freight,S2,S3,64,13:55,14:23,28,Sunny,Yellow,Occupied,Yes,3,Monday,23,Low,32
2024-05-15 00:20,T156,Freight,S4,S5,63,21:17,21:31,14,Sunny,Green,Free,Yes,3,Tuesday,0,Low,17
2024-09-27 05:35,T157,Express,S3,S4,105,14:01,14:16,15,Sunny,Green,Occupied,Yes,1,Sunday,5,High,18
2024-10-16 15:10,T158,Passenger,S3,S4,72,07:40,08:03,23,Sunny,Red,Occupied,Yes,2,Wednesday,15,Low,25
2024-04-04 11:40,T159,Freight,S3,S4,48,22:02,22:24,22,Rain,Green,Free,Yes,3,Monday,11,Medium,25
2024-01-19 20:25,T160,Express,S3,S4,106,15:18,15:30,12,Rain,Green,Free,No,1,Thursday,20,High,17
2024-10-05 16:45,T101,Passenger,S1,S2,59,20:35,21:02,27,Rain,Yellow,Free,No,2,Tuesday,16,Medium,30
2024-09-03 14:55,T102,Express,S3,S4,92,13:23,13:37,14,Sunny,Yellow,Free,Yes,1,Saturday,14,Medium,16
2024-01-22 03:05,T103,Passenger,S3,S4,73,13:26,13:35,9,Sunny,Green,Free,No,1,Wednesday,3,Low,10
2024-10-17 01:30,T104,Express,S4,S5,91,00:44,00:48,4,Sunny,Green,Free,Yes,1,Tuesday,1,Low,5
2024-01-19 10:45,T105,Express,S3,S4,92,19:39,20:00,21,Sunny,Yellow,Free,No,1,Wednesday,10,High,23
2024-06-13 12:25,T106,Freight,S3,S4,61,14:11,14:35,24,Sunny,Yellow,Occupied,Yes,3,Saturday,12,Low,27
2024-01-04 23:15,T107,Freight,S1,S2,66,13:33,13:56,23,Sunny,Red,Free,Yes,3,Saturday,23,Low,25
2024-04-18 07:50,T108,Freight,S3,S4,59,08:09,08:22,13,Sunny,Yellow,Free,Yes,3,Sunday,7,Medium,18
2024-09-07 14:20,T109,Passenger,S4,S5,88,03:45,04:13,28,Rain,Red,Free,Yes,1,Tuesday,14,High,34
2024-02-15 23:40,T110,Express,S3,S4,102,21:49,22:02,13,Sunny,Yellow,Occupied,Yes,1,Thursday,23,Low,12
2024-07-15 05:55,T111,Passenger,S3,S4,85,15:18,15:30,12,Sunny,Yellow,Free,Yes,2,Tuesday,5,Low,15
2024-04-14 08:45,T112,Express,S2,S3,87,12:40,12:50,10,Rain,Yellow,Free,Yes,1,Thursday,8,Low,14
2024-03-27 09:30,T113,Passenger,S1,S2,69,14:20,14:33,13,Sunny,Green,Free,No,2,Monday,9,Low,14
2024-10-01 16:15,T114,Passenger,S2,S3,56,13:03,13:23,20,Rain,Green,Occupied,Yes,2,Wednesday,16,Medium,25
2024-07-17 20:05,T115,Passenger,S2,S3,89,19:39,19:54,15,Sunny,Yellow,Free,No,2,Tuesday,20,Low,14
2024-06-09 17:30,T116,Passenger,S3,S4,89,22:14,22:16,2,Sunny,Green,Free,Yes,2,Tuesday,17,Low,0
2024-07-29 15:00,T117,Freight,S1,S2,56,05:18,05:35,17,Sunny,Green,Occupied,Yes,3,Thursday,15,Low,17
2024-06-09 17:45,T118,Express,S4,S5,86,04:06,04:17,11,Rain,Yellow,Free,Yes,1,Monday,17,Low,13
2024-05-19 02:15,T119,Freight,S4,S5,52,13:35,14:01,26,Sunny,Green,Occupied,Yes,3,Wednesday,2,Low,30
2024-08-25 14:25,T120,Express,S1,S2,110,15:36,15:39,3,Sunny,Green,Free,Yes,1,Sunday,14,Low,1
2024-09-16 18:15,T121,Express,S4,S5,118,01:49,02:03,14,Sunny,Green,Occupied,No,1,Saturday,18,Low,15
2024-05-05 15:40,T122,Freight,S2,S3,50,17:54,18:15,21,Rain,Yellow,Occupied,Yes,3,Thursday,15,Low,25
2024-10-22 17:30,T123,Passenger,S4,S5,63,12:00,12:14,14,Sunny,Green,Free,No,2,Saturday,17,Medium,17
2024-09-14 15:35,T124,Freight,S3,S4,56,06:59,07:24,25,Sunny,Yellow,Occupied,No,3,Friday,15,Low,27
2024-06-18 10:05,T125,Passenger,S2,S3,61,01:39,01:49,10,Sunny,Green,Free,Yes,1,Friday,10,Medium,11
2024-09-11 20:50,T126,Passenger,S4,S5,71,06:04,06:21,17,Rain,Green,Free,Yes,2,Friday,20,Low,21
2024-01-03 07:15,T127,Express,S4,S5,98,02:59,03:10,11,Fog,Green,Free,No,1,Tuesday,7,Low,13
2024-04-12 12:30,T128,Express,S1,S2,100,22:30,22:44,14,Sunny,Red,Free,Yes,1,Friday,12,Medium,17
2024-01-26 11:35,T129,Passenger,S4,S5,77,21:22,21:36,14,Rain,Green,Free,No,2,Tuesday,11,Low,16
2024-02-06 03:25,T130,Passenger,S1,S2,92,08:32,08:52,20,Fog,Yellow,Free,Yes,2,Wednesday,3,Low,24
2024-07-03 23:50,T131,Freight,S4,S5,55,17:51,18:06,15,Sunny,Green,Free,No,3,Tuesday,23,Medium,15
2024-01-29 23:00,T132,Express,S3,S4,97,10:53,11:23,30,Rain,Red,Occupied,Yes,1,Saturday,23,High,34
2024-07-22 22:40,T133,Express,S1,S2,102,13:11,13:30,19,Rain,Red,Occupied,Yes,1,Friday,22,Medium,22
2024-01-11 06:50,T134,Passenger,S1,S2,65,11:29,11:49,20,Sunny,Yellow,Free,No,2,Sunday,6,High,23
2024-09-12 06:20,T135,Express,S3,S4,111,06:11,06:23,12,Fog,Green,Free,Yes,1,Tuesday,6,Low,11
2024-03-02 21:20,T136,Passenger,S2,S3,82,06:21,06:48,27,Rain,Yellow,Occupied,No,1,Wednesday,21,High,34
2024-04-17 20:25,T137,Passenger,S1,S2,75,00:10,00:23,13,Sunny,Green,Free,Yes,2,Saturday,20,Low,12
2024-06-16 18:45,T138,Freight,S4,S5,65,22:27,22:57,30,Rain,Green,Free,No,3,Friday,18,Medium,35
2024-06-16 16:10,T139,Freight,S4,S5,58,09:56,10:17,21,Rain,Yellow,Free,No,3,Monday,16,Medium,27
2024-01-09 09:05,T140,Express,S2,S3,97,05:15,05:31,16,Fog,Green,Occupied,Yes,1,Tuesday,9,Medium,23
2024-02-08 03:30,T141,Passenger,S4,S5,70,04:20,04:49,29,Rain,Green,Occupied,No,2,Sunday,3,Medium,35
2024-02-18 16:00,T142,Express,S2,S3,108,19:38,19:55,17,Rain,Red,Free,Yes,1,Wednesday,16,Low,23
2024-08-28 15:00,T143,Express,S3,S4,109,08:26,08:33,7,Sunny,Green,Free,Yes,1,Saturday,15,High,7
2024-07-16 20:50,T144,Passenger,S4,S5,84,12:27,12:56,29,Rain,Green,Free,Yes,2,Monday,20,High,37
2024-05-14 17:30,T145,Freight,S1,S2,65,21:05,21:27,22,Sunny,Green,Occupied,Yes,3,Tuesday,17,Low,22
2024-01-11 19:50,T146,Freight,S4,S5,51,11:16,11:38,22,Sunny,Yellow,Occupied,Yes,3,Monday,19,Low,27
2024-04-15 07:10,T147,Express,S1,S2,119,02:34,02:39,5,Sunny,Yellow,Free,Yes,1,Saturday,7,Low,5
2024-05-22 02:25,T148,Express,S1,S2,109,20:47,20:56,9,Sunny,Green,Free,No,1,Friday,2,Medium,11
2024-10-14 15:15,T149,Passenger,S2,S3,58,13:17,13:41,24,Rain,Yellow,Free,Yes,2,Wednesday,15,High,28
2024-08-14 07:00,T150,Express,S4,S5,105,22:20,22:41,21,Sunny,Yellow,Occupied,Yes,1,Monday,7,Medium,23
2024-06-09 15:15,T151,Freight,S2,S3,54,17:44,17:58,14,Sunny,Green,Free,Yes,3,Sunday,15,Medium,16
2024-06-27 00:10,T152,Express,S3,S4,113,19:37,19:43,6,Sunny,Green,Free,No,1,Saturday,0,Low,7
2024-08-11 06:05,T153,Express,S1,S2,91,18:18,18:35,17,Sunny,Green,Occupied,No,1,Thursday,6,Medium,20
2024-04-23 15:35,T154,Passenger,S4,S5,69,09:52,10:22,30,Fog,Green,Occupied,Yes,1,Sunday,15,High,39
2024-01-25 19:40,T155,Express,S1,S2,99,02:38,02:54,16,Rain,Green,Free,Yes,1,Tuesday,19,Low,18
2024-03-18 23:15,T156,Passenger,S2,S3,65,05:30,06:00,30,Fog,Red,Free,Yes,2,Thursday,23,Low,33
2024-09-14 10:10,T157,Freight,S1,S2,65,07:29,07:59,30,Rain,Green,Occupied,Yes,3,Friday,10,Medium,36
2024-04-17 23:00,T158,Freight,S1,S2,49,11:25,11:42,17,Rain,Yellow,Free,Yes,3,Sunday,23,Low,20
2024-04-09 10:50,T159,Freight,S4,S5,46,22:04,22:34,30,Sunny,Yellow,Occupied,No,3,Wednesday,10,Low,34
2024-03-12 22:20,T160,Express,S2,S3,108,09:45,09:49,4,Sunny,Yellow,Free,Yes,1,Friday,22,Low,2
2024-01-13 08:25,T101,Freight,S3,S4,44,23:32,00:02,30,Rain,Red,Free,Yes,3,Friday,8,Low,35
2024-01-19 12:00,T102,Freight,S4,S5,45,21:04,21:24,20,Sunny,Green,Free,Yes,3,Thursday,12,High,25
2024-02-03 12:50,T103,Freight,S2,S3,51,03:21,03:43,22,Sunny,Green,Occupied,No,3,Saturday,12,Medium,24
2024-01-24 08:40,T104,Passenger,S4,S5,66,08:05,08:28,23,Rain,Yellow,Occupied,No,1,Monday,8,Low,26
2024-04-29 14:05,T105,Freight,S1,S2,46,15:12,15:29,17,Sunny,Yellow,Free,Yes,3,Thursday,14,Low,18
2024-02-16 05:25,T106,Express,S4,S5,102,16:30,16:49,19,Sunny,Red,Free,No,1,Thursday,5,Low,21
2024-07-02 02:30,T107,Express,S4,S5,116,21:19,21:35,16,Sunny,Red,Free,Yes,1,Tuesday,2,High,22
2024-10-11 21:10,T108,Passenger,S3,S4,94,10:10,10:23,13,Sunny,Green,Free,Yes,2,Tuesday,21,Low,14
2024-07-02 09:25,T109,Freight,S3,S4,47,04:19,04:42,23,Sunny,Green,Occupied,Yes,3,Wednesday,9,Medium,28
2024-07-26 06:50,T110,Freight,S1,S2,66,22:16,22:32,16,Sunny,Green,Free,No,3,Saturday,6,Low,14
2024-01-08 15:00,T111,Express,S3,S4,115,21:24,21:39,15,Rain,Red,Free,Yes,1,Saturday,15,Medium,18
2024-05-30 13:10,T112,Passenger,S1,S2,75,04:37,04:52,15,Sunny,Green,Free,Yes,2,Sunday,13,High,15
2024-03-10 14:55,T113,Freight,S3,S4,70,06:11,06:31,20,Sunny,Green,Free,Yes,3,Sunday,14,High,24
2024-08-29 01:40,T114,Passenger,S4,S5,58,11:01,11:31,30,Rain,Red,Occupied,No,2,Sunday,1,Medium,37
2024-01-25 20:15,T115,Freight,S1,S2,58,02:49,03:19,30,Rain,Red,Free,No,3,Thursday,20,High,39
2024-09-05 12:00,T116,Passenger,S3,S4,55,00:14,00:34,20,Sunny,Green,Occupied,Yes,2,Friday,12,Medium,21
2024-09-03 19:00,T117,Express,S2,S3,91,04:34,04:47,13,Sunny,Green,Occupied,No,1,Monday,19,Medium,14
2024-03-11 12:00,T118,Freight,S4,S5,43,14:55,15:12,17,Rain,Yellow,Free,Yes,3,Sunday,12,Low,20
2024-06-07 19:25,T119,Freight,S1,S2,70,23:20,23:32,12,Sunny,Green,Free,Yes,3,Thursday,19,Medium,16
2024-03-09 09:05,T120,Freight,S1,S2,51,13:54,14:24,30,Rain,Green,Occupied,Yes,3,Wednesday,9,High,35
2024-02-09 01:45,T121,Passenger,S2,S3,85,06:55,07:11,16,Rain,Green,Free,No,2,Sunday,1,Low,16
2024-02-10 11:20,T122,Express,S2,S3,104,19:20,19:30,10,Sunny,Green,Free,Yes,1,Thursday,11,Medium,10
2024-05-09 02:05,T123,Express,S3,S4,99,15:29,15:49,20,Fog,Red,Free,Yes,1,Monday,2,Medium,28
2024-08-15 04:10,T124,Passenger,S2,S3,63,07:42,07:50,8,Sunny,Green,Free,No,1,Tuesday,4,Low,10
2024-05-12 11:50,T125,Passenger,S3,S4,63,04:37,05:06,29,Rain,Red,Occupied,No,2,Wednesday,11,High,38
2024-10-17 18:30,T126,Passenger,S3,S4,67,14:13,14:28,15,Sunny,Green,Free,No,2,Saturday,18,Medium,17
2024-03-25 10:40,T127,Freight,S4,S5,61,08:04,08:24,20,Rain,Green,Free,Yes,3,Monday,10,Low,22
2024-03-30 16:10,T128,Express,S4,S5,120,12:52,13:15,23,Fog,Red,Free,No,1,Monday,16,Low,31
2024-03-24 05:05,T129,Passenger,S2,S3,88,21:10,21:37,27,Rain,Red,Free,No,2,Tuesday,5,Medium,34
2024-03-17 08:55,T130,Passenger,S2,S3,74,17:42,17:57,15,Sunny,Red,Free,No,1,Monday,8,Medium,21
2024-08-19 08:10,T131,Passenger,S2,S3,77,12:07,12:27,20,Rain,Yellow,Occupied,Yes,1,Monday,8,Low,25
2024-05-07 17:55,T132,Express,S4,S5,104,19:29,19:52,23,Sunny,Red,Occupied,No,1,Sunday,17,High,29
2024-10-12 11:15,T133,Passenger,S1,S2,93,21:31,22:00,29,Fog,Red,Free,Yes,2,Friday,11,Low,34
2024-05-10 15:15,T134,Freight,S1,S2,40,18:31,19:01,30,Sunny,Green,Free,No,3,Monday,15,High,36
