state,code,name,zone,address,latitude,longitude
Uttar Pradesh,CUK,CHURK,NCR,"State Highway 14, Uttar Pradesh",83.1032006,24.6496787
Rajasthan,KIN,Kapasan,NWR,"Kapasan, Rajasthan",74.312762,24.86221
Uttar Pradesh,KHRY,KHAIRAHI,NCR,"State Highway 5, Uttar Pradesh",82.9857744763,24.8020366077
Maharashtra,DAB,DHARMABAD,SCR,"Degaon, Maharashtra",77.8493415012,18.888260310099998
Maharashtra,CRD,MUMBAI CURREY ROAD,CR,"Mumbai, Maharashtra",72.83265999999999,18.9937
Bihar,CTHT,CHATAR HALT,ECR,"Chatar, Bihar",85.495374,24.842143999999998
Kerala,KLAD,KALANAD HALT,SR,"Kasaragod, Kerala",74.998515,12.467679
Gujarat,DAS,DHASA JN,WR,"Dhasa, Gujarat",71.51800800000001,21.782545
Gujarat,KHD,KHODIYAR,WR,"Sarkhej Gandhinagar Hwy, Gujarat",72.548244,23.156554
Gujarat,CTRL,CHHATRAL,WR,"State Highway 133, Gujarat",72.46851799999999,23.26246
Rajasthan,CTKT,Choti Khatu,NWR,"Degana, Rajasthan",74.35722999999999,27.155534
Madhya Pradesh,KKD,Kalkund,WR,"Mhow, Madhya Pradesh",75.85927000000001,22.47801
Madhya Pradesh,CRE,Charghat Piparia,SECR,"Guwarighat, Madhya Pradesh",79.929889,23.044097
West Bengal,D,Deula,ER,"National Highway 117, West Bengal",88.28148300000001,22.214924
Gujarat,KJV,Khijadiya Junction,WR,"Amreli, Gujarat",71.275556,21.740875
Gujarat,DARI,Dhari Junction,WR,"Dhari, Gujarat",71.027594,21.326767
West Bengal,DEA,Diara,ER,"State Highway 2, West Bengal",88.280471,22.798157
Madhya Pradesh,CRN,Charegaon,SECR,"State Highway 11, Madhya Pradesh",80.1401154919,22.042038383999998
Gujarat,CTL,Chital,WR,"SH 34, Gujarat",71.218128,21.745689
,DPUR,Dadpur,,,83.250076,19.972516
Jharkhand,KHRI,Kharkhari,SER,"National Highway 32, Jharkhand",86.234894,23.760124
Maharashtra,KFH,Katphal,CR,"Baramati, Maharashtra",74.59603216999999,18.23255147
Tamil Nadu,KJPD,Kurinjipadi,SR,"Kurinjippadi, Tamil Nadu",79.595999,11.572583
Rajasthan,KLH,Khemli,NWR,"Khemli, Rajasthan",73.84238599999999,24.690834
Haryana,KLNK,Kalanaur Kalan,NWR,"Kalanaur, Haryana",76.389612,28.8349236
Punjab,DDK,Dhindsa,NR,"Dhindsa, Punjab",74.738503,30.895838
Andhra Pradesh,KMT,KHAMMAM,SCR,"Khammam, Andhra Pradesh",80.138491,17.249347
Madhya Pradesh,KTHA,KHUTAHA,WCR,"MDR 11, Madhya Pradesh",80.86085,24.802248
Gujarat,DGJ,DUNGAR JN,WR,"Dungar, Gujarat",71.55322600000001,21.078274
Madhya Pradesh,KMA,KAIMA,WCR,"Satna, Madhya Pradesh",80.845912,24.611085
Maharashtra,KNRG,KANHARGAON NAKA,SCR,"Washim, Maharashtra",77.1462260938,19.9439708108
Tamil Nadu,KMLM,Kelamangalam,SWR,"Krishnagiri, Tamil Nadu",77.865703,12.616200000000001
West Bengal,KTLR,KANTHALIYA ROAD,ER,"Khagraghat - Chowrigacha, West Bengal",88.179001,23.991771
Maharashtra,KRPR,KAREPUR,SCR,"State Highway 168, Maharashtra",76.681135,18.589152000000002
Madhya Pradesh,KNW,KHANDWA,CR,"Khandwa, Madhya Pradesh",76.353227,21.823596
Punjab,KNG,Kathunangal,NR,"National Highway 15, Punjab",75.015194,31.7287
West Bengal,DH,Diamond Harbour,ER,"Diamond Harbour, West Bengal",88.18991600000001,22.191902
Haryana,DHY,DHARODI,NR,"MDR 111, Haryana",76.0559746887,29.6399235976
Rajasthan,KNAR,KHANPUR AHIR,NWR,"MDR 61, Rajasthan",76.589847,27.911754000000002
Maharashtra,KOP,C SHAHU M RAJ KOLHAPUR TERM,CR,"Kolhapur, Maharashtra",74.237695,16.70257
Rajasthan,KOLI,KESHOLI,WCR,"Baren, Rajasthan",76.790369,24.727194
Maharashtra,DGPP,DHENGLI PP GOAN,SCR,"Satuna, Maharashtra",76.49169,19.406622
Chhattisgarh,KTHD,Kothari Road,SECR,"Kothari, Chhattisgarh",82.70858000000001,22.156964000000002
Gujarat,KMBL,KHAMBHALIYA,WR,"Khambhalia, Gujarat",69.657344,22.217513
Chhattisgarh,KRDL,Kirandul,ECoR,"Kirandul, Chhattisgarh",81.25813099999999,18.757486
Gujarat,KNLS,KANALAS JN,WR,"Jamnagar, Gujarat",69.896549,22.319955
Kerala,KODN,KODUMUNDA,SR,"Thrithala, Kerala",76.1428790756,10.816930512899999
Haryana,KSDE,KARSINDHU,NR,"Panipat, Haryana",76.731866,29.392008
Bihar,KSC,KASHI CHAK,ECR,"Nalanda, Bihar",85.718754,25.070798999999997
,DGNH,DERGAON HALT,?,,85.75131900000001,25.088974
Uttar Pradesh,KRYA,KURRAIYA,NER,"Chauhan Rd, Uttar Pradesh",80.24421199999999,28.416819
Gujarat,KRJD,KARJODA,NWR,"Chhapi, Gujarat",72.45567100000001,24.218469000000002
Uttar Pradesh,KPKI,QASIMPUR KHERI,NR,"State Highway 57, Uttar Pradesh",77.28593,29.182769999999998
Chhattisgarh,KMSD,Kumar Sadra,ECoR,"National Highway 16, Chhattisgarh",81.671506,18.912986
Uttar Pradesh,KPE,Kauwapur,NER,"MDR 10E, Uttar Pradesh",82.2979015082,27.5158216097
Gujarat,KSUA,Kashipura,WR,"State Highway 59, Gujarat",73.170262,23.120701
Andhra Pradesh,KRA,Karepalli,SCR,"Karepally, Andhra Pradesh",80.27186499999999,17.511408000000003
Gujarat,KTRD,Katosan Road,WR,"State Highway 216, Gujarat",72.246237,23.409181
West Bengal,DHK,Dhakuria,ER,"Kolkata, West Bengal",88.371504,22.51554
Haryana,KNL,Kalanwali,NWR,"Kalanwali, Haryana",74.97985,29.835057
Haryana,LHU,Loharu,NWR,"Bhiwani Distt., Haryana",75.801613,28.427051
Rajasthan,DNHK,DHINDHORA HKMKD,WCR,"Dhindhora, Rajasthan",77.103482,26.803925
Karnataka,LKY,LAKHMAPUR,SWR,"Muttalageri, Karnataka",75.627712,15.870282
Uttar Pradesh,LPW,Loharpurwa,NER,"Loharpurwa, Uttar Pradesh",83.268484,27.082641
Himachal Pradesh,LNS,LUNSU HALT,NR,"Lunsu, Himachal Pradesh",76.1797,32.018944
Uttar Pradesh,LER,Lehra,NER,"Lehra Railway Station Rd, Uttar Pradesh",83.23414199999999,27.161243
Rajasthan,MKRA,MAKRERA,NWR,"Kharwa, Rajasthan",74.5333715979,26.310925310800002
Maharashtra,LHN,LACHYAN,SWR,"Solapur, Maharashtra",75.9717014606,17.2795737583
Maharashtra,LAUL,LAUL,CR,"State Highway 161, Maharashtra",75.3950100488,18.0338728828
Bihar,KVC,KAPARPURA,ECR,"National Highway 28, Bihar",85.309233,26.179892000000002
Delhi NCT,LDCY,LODI COLONY,NR,"Najafkhan Rd, Delhi NCT",77.216548,28.579455000000003
Rajasthan,MDPA,MANDPIYA,NWR,"National Highway 79, Rajasthan",74.63571300000001,25.261369
Madhya Pradesh,KTE,KATNI,WCR,"Katni, Madhya Pradesh",80.400543,23.833385
Madhya Pradesh,KY,KARELI,WCR,"Kareli, Madhya Pradesh",79.066765,22.932344
Andhra Pradesh,LMD,LINGANENIDODDI,SCR,"Rayalaseema Region, Andhra Pradesh",77.703397,15.399929
Maharashtra,KXX,KATA ROAD,SCR,"Washim, Maharashtra",77.11088000000001,20.187338999999998
Madhya Pradesh,KURJ,KHAJURAHO,NCR,"National Highway 75, Madhya Pradesh",79.8900217,24.7969839
Karnataka,LKT,HULKOTI,SWR,"National Highway 63, Karnataka",75.531958,15.434667000000001
Jharkhand,LAD,Lohardaga,SER,"National Highway 75, Jharkhand",84.70733,23.445967
Karnataka,KVS,KALSUR,SWR,"haveri, Karnataka",75.40095653559999,14.888042065499999
West Bengal,KZPR,KAZIPARA,ER,"Khagraghat - Chowrigacha, West Bengal",88.188491,23.909854000000003
Assam,LMG,LUMDING JN,NFR,"Lumding. Ph:-03674-263366, Assam",93.17660000000001,25.750035999999998
Rajasthan,LR,LADPURA,NWR,"Ajmer, Rajasthan",74.728726,26.504385
Punjab,KZX,KHUDDA KORALA,NR,"Khuda, Punjab",75.647484,31.729693
Rajasthan,MHJ,MAHAJAN,NWR,"Mahajan, Rajasthan",73.85366599999999,28.793007
Rajasthan,LKS,LUNKARANSAR,NWR,"Lukhransar, Rajasthan",73.743155,28.493395
,MJBT,MAJBAT,,,92.287814,26.784587
Rajasthan,LUNI,LUNI JN,NWR,"Luni, Rajasthan",73.003175,26.001255999999998
Uttar Pradesh,KTRR,Kathara Road,NCR,"Kanpur Nagar, Uttar Pradesh",80.228735,26.310011
Uttar Pradesh,KWW,Kuswa,NCR,"MDR 106W, Uttar Pradesh",78.40369700000001,27.473814
Maharashtra,KUDL,KUDAL,KR,"Kudal, Maharashtra",73.67813000000001,16.017651
Kerala,KUL,KALLAYI,SR,"Calicut, Kerala",75.788884,11.234606999999999
Andhra Pradesh,KVM,Kavutaram,SCR,"Krishna, Andhra Pradesh",81.069608,16.328919999999997
Karnataka,MAD,MADDUR,SWR,"Mandya District, Karnataka",77.049522,12.604742
Punjab,KUPR,Khurdpur,NR,"Adampur, Punjab",75.72317,31.424854
,BDYR,Bidyadabri,,,89.767506,26.271855000000002
Uttar Pradesh,MAH,Madhoganj,NR,"Hardoi, Uttar Pradesh",80.135457,27.117963000000003
Tamil Nadu,LOV,Lovedale,SR,"Ooty, Tamil Nadu",76.704285,11.382403
Bihar,LKQ,Laukaha Bazar,ECR,"Madhubani, Bihar",86.463013,26.543198
Tamil Nadu,KVLR,Karuvalli,SWR,"Salem district, Tamil Nadu",78.027912,11.831114000000001
Rajasthan,LSG,Lawa Sardargarh,NWR,"State Highway 56, Rajasthan",73.948453,25.272755999999998
Bihar,MJL,MAJHOWLIA,ECR,"Vikash Village, Bihar",84.619139,26.802772
,JML,Jumnal,,,75.7141335645,16.723002286099998
Rajasthan,MNKB,MIYONKA BARA,NWR,"Samdhari, Rajasthan",72.728511,25.872726999999998
Assam,MBG,MAIBANG,NFR,"North Cachar Hills, Assam",93.13537099999999,25.30497
Andhra Pradesh,MKR,MADDIKERA,SCR,"Guntakal, Andhra Pradesh",77.411496,15.256635000000001
Tamil Nadu,MC,MANDAPAM CAMP,SR,"Mandapam, Tamil Nadu",79.134997,9.281533
Maharashtra,LUR,LATUR,CR,"Latur, Maharashtra",76.55604899999999,18.429166
Uttar Pradesh,MJPB,Manjhra Purab,NER,"Manjhra Purab, Uttar Pradesh",81.160402,28.300646
Maharashtra,LTRR,LATUR ROAD,SCR,"SH 3, Maharashtra",76.845289,18.506494
Rajasthan,MKHR,MARWAR KHARA,NWR,"Jodhpur, Rajasthan",72.1300715057,27.060569440800002
Andhra Pradesh,MABD,MAHBUBABAD,SCR,"Mahbubabad, Andhra Pradesh",79.999792,17.597561
Madhya Pradesh,MGG,MANGLIYA GAON,WR,"Mangilya, Madhya Pradesh",75.91805099999999,22.815074
Karnataka,MGL,MANGELA,?,"Mugalolli, Karnataka",75.74938300000001,16.223191
Madhya Pradesh,MDS,MANDASOR,WR,"Mandsaur, Madhya Pradesh",75.07634300000001,24.075937000000003
Rajasthan,MAKH,MOKHAMPURA,NWR,"National Highway 79, Rajasthan",74.68323000000001,26.030315
Uttar Pradesh,MAY,MARIAHU,NR,"Mariahu, Uttar Pradesh",82.598166,25.597006
Haryana,MLDE,MADLAUDA,NR,"Panipat, Haryana",76.809711,29.399824
Andhra Pradesh,MED,MEDCHAL,SCR,"Rangareddy, Andhra Pradesh",78.474557,17.639335
Andhra Pradesh,ME,MASAIPET,SCR,"Medak, Andhra Pradesh",78.4669570667,17.8805365542
Maharashtra,MDVR,MADHAVNAGAR,CR,"Sangli, Maharashtra",74.575493,16.886605
Uttar Pradesh,KDRD,KHULDIL ROAD,ECR,"Obra, Uttar Pradesh",82.86161,24.368371999999997
Rajasthan,MLI,MANGALIYAWAS,NWR,"Mangaliyawas, Rajasthan",74.492705,26.278197000000002
West Bengal,MDT,MADARIHAT,NFR,"National Highway 31C, West Bengal",89.274559021,26.694551388
Bihar,DWDI,Dighwa Dubauli,NER,"Saran, Bihar",84.7432486377,26.2652295458
Gujarat,MHV,MAHUVA JN,WR,"Mahuva, Gujarat",71.756011,21.09412
Uttar Pradesh,MHBZ,Mahtha Bazar,NER,"Mahtha Bazar, Uttar Pradesh",82.957379,27.391561
Uttar Pradesh,MIM,Maniram,NER,"National Highway 29, Uttar Pradesh",83.342407,26.838267
Haryana,MBV,Mirzapur Bachhaud,NWR,"State Highway 26, Haryana",76.198447,28.077937000000002
Maharashtra,MDDG,Malad Gaon,CR,"National Highway 9 Daund, Maharashtra",74.596581,18.36212
Uttar Pradesh,MNJR,Manjhlepur,NR,"State Highway 38, Uttar Pradesh",81.178625,25.994578
Karnataka,MGF,Mandagere,SWR,"Mandya District, Karnataka",76.378905,12.730158
Orissa,GADH,Goaldih,?,"Padmapur, Orissa",85.54626499999999,21.726323
Bihar,MDE,Makhdumpur Gaya,ECR,"Jehanabad, Bihar",84.979105,25.077130999999998
Jharkhand,MHQ,Mahuda,SER,"National Highway 32, Jharkhand",86.27078300000001,23.747481
Jharkhand,MMD,Maheshmunda,ER,"Maheshmunda, Jharkhand",86.38903300000001,24.232416
Assam,MRHT,MORANHAT,NFR,"Sibsagar, Assam",94.9193076,27.1829782
Andhra Pradesh,MTMI,MOTIMARI,SCR,"Motimarri Station, Andhra Pradesh",80.320896,16.956602
Tamil Nadu,MVN,MILAVITTAN,SR,"Thoothukudi, Tamil Nadu",78.087335,8.811577000000002
Delhi NCT,MQC,MUNDKA,NR,"Mundka, Delhi NCT",77.0285688654,28.6884911989
Maharashtra,MRV,MARSUL,SCR,"Purna, Maharashtra",77.09815599999999,19.233398
Tamil Nadu,MY,MALLIYAM,SR,"State Highway 64, Tamil Nadu",79.595866,11.079116
Rajasthan,MOPR,MOHANPURA,NR,"National Highway 15, Rajasthan",73.845031,29.992445
Maharashtra,MSR,MASUR,CR,"Satara, Maharashtra",74.14420899999999,17.404241
Tamil Nadu,MPLM,MARTHIPALAYAM,SR,"Erode - Unjalur - Kodumudi - Karur Rd, Tamil Nadu",78.023359,11.021579000000001
Gujarat,NRD,NARODA,WR,"Ahmedabad, Gujarat",72.658017,23.085662
Uttar Pradesh,MUUA,MAHUAWA KHURD,NER,"State Highway 64, Uttar Pradesh",83.59392199999999,26.854361
Gujarat,MSH,MAHESANA JN,WR,"Mehsana, Gujarat",72.388708,23.602623
Maharashtra,NIIJ,NILAJE,CR,"Nilaje, Maharashtra",73.079908,19.155061999999997
Kerala,MUKE,MUKKALI,SR,"Chombala, Kerala",75.55036199999999,11.68423
Orissa,MVF,MANABAR,ECoR,"Manabar Station, Orissa",82.695903,18.839732
Karnataka,MYS,MYSORE JN,SWR,"JLB Road Mysore, Karnataka",76.646013,12.318946
Andhra Pradesh,MRF,Marpalli,SCR,"Veerlapally, Andhra Pradesh",77.771485,17.54542
Karnataka,MSS,Masarahalli,SWR,"Shimoga, Karnataka",75.735905,13.804192
West Bengal,MPE,Malatipur,ER,"Malotipur Railway Station, West Bengal",88.76282300000001,22.651892
Rajasthan,NPS,Napasar,NWR,"Napasar, Rajasthan",73.56399,27.980942000000002
Tamil Nadu,MZU,Marandahalli,SWR,"Dharmapuri, Tamil Nadu",78.01732899999999,12.388944
Punjab,MXP,Malupota,NR,"Phagwara - Mohali Expy, Punjab",75.965393,31.184014
Uttar Pradesh,MPG,Manpur Nagaria,NER,"State Highway 33, Uttar Pradesh",78.818201,27.908304
Orissa,MTND,Mattagajpur,ECoR,"Mattagajpur, Orissa",85.946128,20.441551999999998
West Bengal,PAW,PANDABESWAR,ER,"Bardhaman, West Bengal",87.277416,23.711965
Madhya Pradesh,MYR,MAIHAR,WCR,"Maihar, Madhya Pradesh",80.763148,24.255485
Uttar Pradesh,NBUE,NIBKARORI,NCR,"Nibkarori, Uttar Pradesh",79.40995965580001,27.3287489158
Maharashtra,PBN,PARBHANI JN,SCR,"Parbhani, Maharashtra",76.774119,19.257460000000002
Maharashtra,PAU,PURNA JN,SCR,"Purna, Maharashtra",77.024985,19.180526999999998
Rajasthan,OSN,OSIYAN,NWR,"Osiyan, Rajasthan",72.899779,26.729223
West Bengal,NGTG,New Gitaldaha,NFR,"New Gitaldaha, West Bengal",89.5868746,26.0707762
Tamil Nadu,PBM,PAMBAN JN,SR,"Pamban, Tamil Nadu",79.213482,9.279729
Rajasthan,ORDI,ORDI,WR,"National Highway 79, Rajasthan",74.6304202759,24.835766629899997
Uttar Pradesh,NM,Naimisharanya,NR,"MDR 74C, Uttar Pradesh",80.484435,27.355137
Tamil Nadu,PALM,PALAIYAM,SR,"Karur, Tamil Nadu",78.129081,10.718615000000002
Gujarat,PHC,PANCHOT,WR,"State Highhway 55, Gujarat",72.339879,23.635161999999998
Maharashtra,NVLN,NAWALGOHAN,SCR,"Hingoli, Maharashtra",77.1232722153,19.7986346861
Kerala,NLE,NILESHWAR,SR,"Nileswaram, Kerala",75.13575,12.255885000000001
Bihar,NWD,NAWADIH,ECR,"Nawada, Bihar",85.54864500000001,24.886758
Punjab,NNGL,Naya Nangal,NR,"Near CAN plant nangal, Punjab",76.35421099999999,31.378961
,JMM,JAIMURTINAGAR F,,,85.066065,26.836932
Kerala,NAU,NADAPURAM ROAD,SR,"Madappallly, Kerala",75.575581,11.639509
Uttar Pradesh,NHF,Nihasta Halt,NR,"State Highway 38, Uttar Pradesh",80.92503500000001,26.212312999999998
Karnataka,PANP,PANDAVAPURA,SWR,"SH 19 Junction Mandya District, Karnataka",76.681387,12.463018
Karnataka,NVU,NAVALUR,SWR,"Dharwad - Hubli Hwy, Karnataka",75.055491,15.415517999999999
Kerala,NYY,NEYYATTINKARA,SR,"Thiruvananthapuram, Kerala",77.08111000000001,8.41041
Haryana,NLQ,Nangal Pathani Halt,NWR,"Nangal Pathani, Haryana",76.496786,28.364489
Karnataka,NRJ,Narimogaru,SWR,"Puttur subrahmanya state highway 100, Karnataka",75.29242739200001,12.7463856826
Jharkhand,NRKP,Narkopi,SER,"Ranchi, Jharkhand",85.0156235815,23.3756204426
Madhya Pradesh,GNS,Ghonsor,SECR,"Ghansor, Madhya Pradesh",79.95091,22.658083
Uttar Pradesh,NNP,Nanpara Junction,NER,"Nanpara, Uttar Pradesh",81.512594,27.859887
Assam,NMGY,Numaligarh,NFR,"NMGY, Assam",93.865713,26.601184
Uttar Pradesh,NPR,Nepalganj Road,NER,"Midwest, Uttar Pradesh",81.60073,28.010872
Madhya Pradesh,NKR,Nimar Kheri,WR,"State Highway 27, Madhya Pradesh",76.150998,22.11119
Uttar Pradesh,NTV,Nautanwa,NER,"Nautanwa, Uttar Pradesh",83.42129700000001,27.42688
Tamil Nadu,NTM,Narthamalai,SR,"Trchy - Pudukottai - Ramanathapuram Rd, Tamil Nadu",78.78913999999999,10.506577
Uttarakhand,PAQ,PADIYA NAQLA,NER,"National Highway 74, Uttarakhand",78.90761,29.085837
Uttar Pradesh,PKNA,PAKHNA,NCR,"Pakhna, Uttar Pradesh",79.304318,27.302522
Tamil Nadu,PO,PARANGIPETTAI,SR,"Parangipettai, Tamil Nadu",79.73604499999999,11.476847000000001
Uttar Pradesh,PPH,PIPRI DIH,NER,"State Highway 67, Uttar Pradesh",83.500574,25.879046
Uttar Pradesh,PPU,PIPARPUR,NR,"State Highway 9, Uttar Pradesh",82.038949,26.137823
Andhra Pradesh,PSLP,PASALAPUDI,SCR,"Putlacheruvu, Andhra Pradesh",81.095153,16.470923000000003
Andhra Pradesh,OTR,MOTURU,SCR,"Coastal Andhra Region, Andhra Pradesh",81.051142,16.439968999999998
Rajasthan,PDZ,PILIODA,WCR,"SH 1, Rajasthan",76.86438199999999,26.606366
Rajasthan,PJK,PANJ KOSI,NR,"Diwan Khera, Rajasthan",74.057408,30.137676000000003
Punjab,PKK,PAKKI,NR,"National Highway 15, Punjab",74.35550400000001,30.164759
Andhra Pradesh,NVT,NAVIPET,SCR,"Nizamabad, Andhra Pradesh",78.013194,18.770457
Maharashtra,PGG,PENGANGA,SCR,"Washim, Maharashtra",77.1230451306,19.9603213601
Orissa,PBV,Paliba,ECoR,"Paliba Station, Orissa",82.695712,18.659914999999998
Maharashtra,PDG,PARADGAON,SCR,"Usmanpur, Maharashtra",76.14738700000001,19.629143
Haryana,PPDE,PANDU PINDARA,NR,"Jind, Haryana",76.37130800000001,29.307976
Andhra Pradesh,PCL,Pulicherla,SCR,"Pulicherla Station, Andhra Pradesh",79.040396,13.598983
Uttar Pradesh,BNDA,BANDA JN,NCR,"Banda(05192-224813), Uttar Pradesh",80.336246,25.477677
Punjab,QRP,KILA RAIPUR,NR,"Delhon Pakhowal Rd, Punjab",75.82748600000001,30.759177
Rajasthan,PLCJ,PHALODI JN,NWR,"Phalodi, Rajasthan",72.36686300000001,27.124914
Uttar Pradesh,PDR,Payagpur,NER,"State Highway 30, Uttar Pradesh",81.776186,27.407067
West Bengal,PRDG,PORADANGA HALT,ER,"Lalgola, West Bengal",88.2261646533,24.2602726462
Tamil Nadu,PAS,PASUR,SR,"Namakkal, Tamil Nadu",77.85708699999999,11.236640999999999
West Bengal,PSAE,PURBASTHALI,ER,"Purbasthali, West Bengal",88.323896,23.453302
Assam,PNVT,PANCHARATNA,NFR,"Makri Rail Station, Assam",90.55599600000001,26.158866
Uttar Pradesh,PPW,Pachperwa,NER,"Semari - Bisokhar Rd, Uttar Pradesh",82.657808,27.528038
Assam,PKB,PATHARKHOLA S,NFR,"NH54, Assam",93.1029777271,25.7789313494
Assam,PNT,PANITOLA,NFR,"A T Rd, Assam",95.2499423993,27.4967510918
Tamil Nadu,PNGI,Panangudi,SR,"Madurai - Thondi Rd, Tamil Nadu",78.612621,9.921169
Karnataka,PCH,PACHHAPUR,SWR,"Rustumpur, Karnataka",74.672174,16.093145
Maharashtra,PLV,PALSI,CR,"Wathar-Koregaon Rd, Maharashtra",74.111907,17.812195000000003
Uttar Pradesh,PRSP,PRASADPUR,NER,"Prasadpur, Uttar Pradesh",80.08117200000001,28.54694
Uttar Pradesh,PJ,Peppeganj,NER,"Sahibganj, Uttar Pradesh",83.294438,26.930569
Gujarat,PN,PANSAR,WR,"Palanpur, Gujarat",72.47975,23.307875
Puducherry,PDY,Puducherry,SR,"South Blvd, Puducherry",79.828127,11.925445999999999
Jharkhand,PIS,Piska,SER,"Ranchi, Jharkhand",85.20610187930001,23.3295427441
Orissa,PFU,Padua,ECoR,"Paduwa Station, Orissa",82.687882,18.396744
Andhra Pradesh,NUJ,Nujella,SCR,"Krishna, Andhra Pradesh",81.022402,16.386599
West Bengal,HT,Hotar,ER,"Sherpur Dhamua Rd, West Bengal",88.39900800000001,22.308540999999998
Jharkhand,PRSL,Pandrasali,SER,"National Highway 75, Jharkhand",85.806909,22.63341
Andhra Pradesh,PHM,Patapatnam,ECoR,"Srikakulam District, Andhra Pradesh",84.081469892,18.7407526287
Delhi NCT,PM,PALAM,NR,"Sadh Nagar I, Delhi NCT",77.09295,28.585656
West Bengal,PTAE,PATULI,ER,"State Highway 6, West Bengal",88.25171385990001,23.5475854116
,BKIT,BINKADAKATTI,,,75.5954738599,15.4367140478
Maharashtra,PVR,PANDHARPUR,CR,"Pandharpur Ph:02186-223227, Maharashtra",75.319283,17.66849
Rajasthan,ROS,RAJOSI,NWR,"MDR 79, Rajasthan",74.671814,26.312897
Gujarat,RJT,RAJKOT JN,WR,"Rajkot, Gujarat",70.803446,22.312206
Madhya Pradesh,INDB,INDORE JN BG,WR,"Indore, Madhya Pradesh",75.868429,22.71757
Karnataka,RGI,RAMGIRI,SWR,"Shivani Rd, Karnataka",76.1254542236,13.9501446899
Karnataka,RBG,RAYBAG,SWR,"Belagavi, Karnataka",74.80682566349999,16.483374512
Rajasthan,SBNR,SHRI VIJAINAGAR,NWR,"Vijaynagar, Rajasthan",73.523389,29.240494
Madhya Pradesh,PNHR,PANIHAR,WCR,"Gwalior, Madhya Pradesh",78.014931,26.099221
,KRBR,KERKHABARI,,,90.625041,26.300344
Rajasthan,PVZ,Parvezpur,NWR,"damkora, Rajasthan",75.728178,28.510828
Uttar Pradesh,PP,PURANPUR,NER,"Puranpur, Uttar Pradesh",80.150951,28.514911
Rajasthan,RKZ,RAJKIAWAS,NWR,"Marwar, Rajasthan",73.52353600000001,25.75038
Karnataka,RMGM,RAMANAGARAM,SWR,"Ramanagara, Karnataka",77.283451,12.720096
Gujarat,RKY,KOTHARIYA,WR,"State Highway 122, Gujarat",70.81438200000001,22.176807
Gujarat,RBR,RIBADA,WR,"State Highway 233, Gujarat",70.80095200000001,22.124961
Punjab,CKA,Chak Pakhhewala,NR,"Chimne Wala, Punjab",74.19716,30.434234
Maharashtra,RN,RATNAGIRI,KR,"Ratnagiri 02352228951, Maharashtra",73.356938,17.002793
,MIX,Manipuram Cabin,,,80.45759,16.29953
West Bengal,REJ,Rejinagar,ER,"National Highway 34, West Bengal",88.259255,23.850089999999998
Orissa,RHMA,Rahama,ECoR,"Nathang, Orissa",86.405224,20.298605
Madhya Pradesh,RMPH,Rampahari,NCR,"State Highway 2, Madhya Pradesh",77.357146,26.2365
Uttar Pradesh,RDV,Radha Balampur,NR,"State Highway 13A, Uttar Pradesh",81.107034,26.083856
Haryana,PUW,Patuwas Mehrana,NWR,"Mehrana, Haryana",76.33368800000001,28.557035
Uttar Pradesh,RGU,Ragaul,NCR,"Maudaha, Uttar Pradesh",80.129683,25.686945
Uttar Pradesh,PTYR,Patiyara,NR,"Patiyara, Uttar Pradesh",80.476502,26.627948
Andhra Pradesh,PUMU,Penumarru,SCR,"Koteparu, Andhra Pradesh",80.77586000000001,16.131433
Assam,RNGG,Rangaliting,NFR,"Rangaliting, Assam",93.918286,26.656417
Andhra Pradesh,RYP,RAYANAPAD,SCR,"Rayanapad Station, Andhra Pradesh",80.562937,16.577504
Tamil Nadu,RMD,RAMANATHAPURAM,SR,"Ramanathapuram, Tamil Nadu",78.83686200000001,9.358387
Uttar Pradesh,SFPR,Safipur,NR,"Unnao, Uttar Pradesh",80.35476700000001,26.744343999999998
Rajasthan,RSH,Ratan Shahr,NWR,"Jhunjhunu, Rajasthan",75.52398098632693,28.158119435028283
Madhya Pradesh,JLY,Jhilmili,SECR,"Jhilmili, Madhya Pradesh",79.154333,22.054052000000002
Gujarat,SDD,SINDHAWADAR,WR,"Sindhavadar, Gujarat",70.894135,22.546528000000002
Karnataka,SII,SITIMANI,SWR,"Dam Inspection Rd, Karnataka",75.865598,16.31992
Maharashtra,SHSK,SAHARSRAKUND,SCR,"Nanded, Maharashtra",78.00795299999999,19.402665
Punjab,SFM,SUNAM,NR,"Sunam, Punjab",75.808761,30.130335000000002
Rajasthan,SBLT,SHRI BHADRIYA LATHI,NWR,"Lathi, Rajasthan",71.515941,27.030421
Uttar Pradesh,SBZ,SISWA BAZAR,NER,"Siswa Bazar, Uttar Pradesh",83.7563490747,27.1495669522
Bihar,SGL,SAGAULI JN,ECR,"Sugauli, Bihar",84.73934,26.758187
Rajasthan,SGW,SINGWAL,NWR,"National Highway 79, Rajasthan",74.68275899999999,26.061014999999998
Rajasthan,SDH,SARADHNA,NWR,"Mangaliyawas, Rajasthan",74.5662047516,26.3404260124
Karnataka,SBH,SULEBHAVI,SWR,"Belagavi, Karnataka",74.641724,15.912563
Uttar Pradesh,SDT,SADAT,NER,"Mahpur Sadat Marg, Uttar Pradesh",83.308384,25.673309
Andhra Pradesh,SHAN,SRINIVASA NAGAR,SCR,"Ramanthapur, Andhra Pradesh",78.4619205481,17.9099557799
